ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID956509779,23 Waltham St,FLEMINGTON,1290000.0,h,3/06/2017,4,2.0,0.0,202.0,59.0,-37.78358,144.92927,20040.0,417.96750328193,18.0,0,255,1618,222
ID567562503,24 Livingstone St,RESERVOIR,940000.0,h,12/11/2016,3,1.0,2.0,756.0,59.0,-37.7249,144.9854,20011.0,1578.4846011730517,31.2,0,117,378,47
ID491884660,126 Heath St,PORT MELBOURNE,3705000.0,h,27/11/2016,3,2.0,2.0,214.0,5.0,-37.8341,144.9458,22238.0,2560.1526846519905,3.5,0,85,1043,112
ID380477998,26A Young St,PRESTON,955000.0,h,3/06/2017,3,1.0,1.0,263.0,19.0,-37.74739,145.00933999999995,20013.0,833.6859044099868,26.3,0,92,1027,111
ID435917347,6/21 Kensington Rd,SOUTH YARRA,551000.0,u,15/10/2016,2,1.0,0.0,0.0,59.0,-37.8383,145.0011,19947.0,706.247987124075,16.214285714285715,0,137,681,137
ID942456924,8 Orgill St,DANDENONG,488000.0,h,12/08/2017,2,1.0,1.0,414.0,29.0,-37.99173,145.22308999999996,22250.0,1188.7736334472877,48.166666666666664,0,135,677,110
ID525634462,14/181 Power St,HAWTHORN,525000.0,u,17/06/2017,2,1.0,1.0,0.0,49.0,-37.827,145.02563,19905.0,624.0200479207291,13.952380952380953,0,153,1704,324
ID942456924,8 Orgill St,DANDENONG,488000.0,h,12/08/2017,2,1.0,1.0,414.0,29.0,-37.99173,145.22308999999996,22250.0,1188.7736334472877,48.166666666666664,0,135,677,110
ID624502284,2/79 Mimosa Rd,CARNEGIE,855000.0,t,16/04/2016,2,1.0,1.0,158.0,25.0,-37.8886,145.05200000000005,19920.0,634.5079812497873,23.451612903225808,0,462,3343,509
ID563925377,1001/107 Beach St,PORT MELBOURNE,2460000.0,u,27/11/2016,3,2.0,2.0,5042.0,24.0,-37.8405,144.9319,19841.0,3800.0510900634295,3.4078212290502794,0,85,1043,112
ID713592718,2/100 Curzon St,NORTH MELBOURNE,888000.0,t,10/12/2016,2,1.0,1.0,0.0,21.0,-37.8016,144.9486,19973.0,814.688237629704,6.25,0,11,52,6
ID982735615,138 Raleigh St,THORNBURY,1143000.0,h,22/08/2016,2,1.0,2.0,431.0,49.0,-37.7598,145.0088,20014.0,1043.8960301787097,25.3,0,300,919,195
ID552558146,1/30 Morton St,CLAYTON,696000.0,u,15/07/2017,3,1.0,2.0,259.0,19.0,-37.91735,145.13814,22249.0,1748.2559562264985,33.666666666666664,0,13,21,8
ID277808199,1/24 Daniel St,BURWOOD,975000.0,t,8/04/2017,3,2.0,2.0,267.0,7.0,-37.8463,145.1071,19849.0,2409.4717717123467,28.666666666666668,0,117,1162,191
ID754280819,40 Stephens St,BALWYN NORTH,2150000.0,h,28/08/2016,4,2.0,2.0,730.0,59.0,-37.7993,145.0869,19896.0,2775.631544469668,28.76923076923077,1,120,881,102
ID608955304,6/107 Riversdale Rd,HAWTHORN,500000.0,u,6/08/2016,2,1.0,1.0,0.0,12.0,-37.8287,145.035,19904.0,815.0550001650988,15.655172413793103,0,150,1565,276
ID430107733,1/19 Montague St,MOONEE PONDS,672000.0,u,17/09/2016,2,1.0,2.0,230.0,30.0,-37.7595,144.9317,20038.0,1301.9361261684223,22.0,0,46,86,21
ID994021618,49 Mangarra Rd,CANTERBURY,8000000.0,h,13/05/2017,5,5.0,4.0,2079.0,139.0,-37.8179,145.0694,19892.0,896.2255086770798,21.785714285714285,0,470,3339,557
ID713850798,11 Highview Rd,BALWYN NORTH,1500000.0,h,23/04/2016,5,2.0,2.0,605.0,59.0,-37.7832,145.0796,19934.0,3140.697226006366,29.0,0,120,881,102
ID538166291,301/84 Altona St,KENSINGTON,425000.0,u,27/11/2016,2,1.0,1.0,0.0,13.0,-37.7966,144.9254,20026.0,326.31288160175933,6.4,0,37,154,24
ID303874112,3 Gooch St,THORNBURY,1010000.0,h,3/06/2017,2,1.0,0.0,245.0,49.0,-37.75789,145.00136,20014.0,400.0578282356983,25.3,0,316,1022,237
ID744398142,605/4 Bik La,FITZROY NORTH,720000.0,u,10/12/2016,2,2.0,1.0,4296.0,8.0,-37.7846,144.9785,20019.0,1233.1482717238293,18.3,0,240,1683,169
ID350548049,35 Dixon St,MALVERN,2050000.0,h,4/06/2016,3,2.0,1.0,231.0,129.0,-37.8607,145.0373,19944.0,936.5796396684077,20.8,0,87,348,76
ID562340265,195 Peel St,NORTH MELBOURNE,1803000.0,h,29/07/2017,2,2.0,0.0,119.0,59.0,-37.80304,144.95614,19842.0,954.9372515696391,4.7444444444444445,0,14,58,7
ID244112943,12/14 Chapel St,ST KILDA,701000.0,u,12/08/2017,2,1.0,0.0,0.0,69.0,-37.86257,144.99161,19957.0,726.4063987694065,15.5,1,176,1272,233
ID618252131,32 Luckins Rd,BENTLEIGH,1135000.0,h,8/10/2016,3,1.0,2.0,627.0,71.0,-37.9321,145.0472,19937.0,952.1589965170206,38.266666666666666,0,120,881,102
ID454665255,11 Webb St,BURWOOD,1322500.0,h,26/08/2017,2,1.0,1.0,731.0,69.0,-37.85621,145.10641,19848.0,2294.341257737603,30.666666666666668,0,117,1162,191
ID979789507,192 Edwardes St,RESERVOIR,1700000.0,h,18/03/2017,2,1.0,6.0,1041.0,49.0,-37.7152,144.997,20010.0,899.9698537512174,34.2,0,126,380,68
ID771315492,34 Cobden St,KEW,1275000.0,h,19/11/2016,2,1.0,0.0,381.0,3.0,-37.8033,145.036,19904.0,2022.64616406512,15.655172413793103,0,37,154,24
ID291059677,1 Griffiths St,RICHMOND,1105000.0,h,22/08/2016,2,2.0,1.0,55.0,26.0,-37.8159,145.0033,19978.0,1049.8266840509846,9.125,0,117,378,47
ID624648996,43 Mirams St,ASCOT VALE,1060000.0,h,27/11/2016,3,1.0,1.0,555.0,99.0,-37.7767,144.9125,20039.0,834.6478084556323,20.0,0,311,2215,346
ID252970222,2/4 Ash Ct,GLENROY,270000.0,h,30/07/2016,2,1.0,1.0,155.0,19.0,-37.6972,144.9239,20031.0,745.4858071132464,38.0,0,210,1676,169
ID648379897,36 Derby St,MOONEE PONDS,1345000.0,t,22/05/2016,3,2.0,1.0,310.0,89.0,-37.7639,144.9126,20038.0,611.3644942667405,22.0,0,46,86,21
ID922878968,95A Berkshire Rd,SUNSHINE NORTH,650000.0,t,22/07/2017,4,2.0,1.0,283.0,14.0,-37.76508,144.83629,20004.0,1731.5278652463458,26.375,0,176,1272,233
ID860337276,6/11 Seymour Gr,CAMBERWELL,530000.0,u,22/05/2016,2,1.0,1.0,0.0,89.0,-37.8361,145.0599,19851.0,915.1016832240525,24.75,0,462,3343,509
ID272874671,39 Luckins Rd,BENTLEIGH,1300000.0,h,7/11/2016,4,2.0,2.0,697.0,79.0,-37.9318,145.0474,19937.0,978.2868270143321,38.266666666666666,0,120,881,102
ID459979294,5 Gould St,COBURG NORTH,926000.0,h,3/09/2017,4,1.0,5.0,565.0,19.0,-37.72525,144.96583,19963.0,623.682968368476,36.0,0,137,1183,166
ID947146238,4/7 Oconnor St,RESERVOIR,341000.0,u,7/11/2016,1,1.0,1.0,125.0,15.0,-37.711,145.0052,20009.0,513.5970269109226,35.22222222222222,0,117,378,47
ID383493471,61 Evans St,BRUNSWICK,1105000.0,h,11/02/2017,2,1.0,1.0,147.0,129.0,-37.7702,144.9692,19968.0,889.8220985686828,25.333333333333332,0,117,1162,191
ID769216484,3/1 Edinburgh St,HAMPTON,810000.0,u,15/10/2016,3,1.0,1.0,195.0,59.0,-37.9396,145.0156,19949.0,1253.5450440488798,31.5,0,210,1676,169
ID989949893,4 Raeburn St,PASCOE VALE,700000.0,h,27/06/2016,3,1.0,2.0,449.0,69.0,-37.7286,144.9456,20034.0,1550.9867285805626,31.0,0,85,1043,112
ID648640285,73 Mareeba Wy,CRAIGIEBURN,523000.0,h,19/08/2017,4,2.0,2.0,484.0,10.0,-37.58012,144.91998,40221.0,3173.617849726569,49.0,0,161,848,160
ID519294369,33 Shakespeare Gr,HEIDELBERG HEIGHTS,680000.0,h,12/11/2016,2,1.0,1.0,605.0,69.0,-37.7365,145.0545,19936.0,1246.6576591314385,31.75,1,150,1565,276
ID553925125,24 Taylor St,FITZROY NORTH,1000000.0,h,4/03/2017,3,1.0,0.0,249.0,44.0,-37.7754,144.9806,20017.0,1122.1534237635992,19.3,0,255,1618,222
ID546681215,67 Winfield Rd,BALWYN NORTH,1850000.0,h,22/07/2017,4,4.0,3.0,929.0,59.0,-37.79497,145.10538,19896.0,2722.4638771133145,28.76923076923077,0,125,839,108
ID270927839,37 Brownlow Dr,DIAMOND CREEK,990000.0,h,23/09/2017,4,3.0,2.0,1001.0,7.0,-37.65972,145.159,19988.0,1512.0273901172989,52.0,0,415,2214,356
ID850711801,13/68 Kororoit Creek Rd,WILLIAMSTOWN NORTH,367500.0,u,24/09/2016,2,1.0,1.0,0.0,49.0,-37.8571,144.8841,19993.0,437.53686268686323,20.857142857142858,0,130,762,109
ID324284621,154 Halsey Rd,AIRPORT WEST,840000.0,t,3/09/2016,3,2.0,1.0,303.0,3.0,-37.718,144.878,20032.0,3765.0353417434326,36.0,0,150,1006,111
ID189880824,271 The Boulevard,IVANHOE EAST,3850000.0,h,3/12/2016,5,4.0,2.0,2064.0,68.0,-37.7769,145.0605,19934.0,1590.4810754646799,29.0,0,17,50,12
ID662453299,22 Lulie St,ABBOTSFORD,1165000.0,h,29/04/2017,3,2.0,0.0,92.0,131.0,-37.797,144.9957,19975.0,264.1189568306288,13.235294117647058,0,151,1120,125
ID770603548,13/1150 Dandenong Rd,CARNEGIE,316000.0,u,29/07/2017,1,1.0,1.0,1978.0,9.0,-37.88506,145.06411,19920.0,503.7470819105675,23.451612903225808,0,470,3339,557
ID160715230,485 Hawthorn Rd,CAULFIELD SOUTH,960000.0,h,24/06/2017,2,1.0,3.0,294.0,94.0,-37.89542,145.02057,19953.0,1447.7415831272526,23.5,0,199,1246,144
ID322817602,208/150 Peel St,NORTH MELBOURNE,491000.0,u,3/09/2016,1,1.0,1.0,0.0,139.0,-37.8044,144.9566,19842.0,811.1770402828085,4.7444444444444445,1,11,52,6
ID365114318,22 Emu La,PARKVILLE,800000.0,t,8/07/2017,2,1.0,1.0,145.0,9.0,-37.7882,144.94205,19971.0,239.96747980677014,19.0,0,26,68,13
ID764304726,39 York St,SURREY HILLS,2760000.0,h,27/11/2016,4,2.0,4.0,924.0,99.0,-37.8168,145.1011,19896.0,487.0995317824398,28.76923076923077,0,300,919,195
ID555343679,10 Menzies St,BRAYBROOK,760000.0,h,8/07/2017,5,2.0,2.0,622.0,59.0,-37.78207,144.85342,22241.0,1945.249056079791,15.85,0,362,2108,314
ID151727655,10 Arthur St,COBURG NORTH,865000.0,h,27/05/2017,3,2.0,2.0,677.0,59.0,-37.72361,144.9837,20011.0,1761.9736607204018,31.2,0,137,1183,166
ID678815475,1 Consort Pl,CRAIGIEBURN,615000.0,h,12/08/2017,4,2.0,2.0,756.0,18.0,-37.5729,144.93663,40221.0,3272.5976586487586,49.0,1,161,848,160
ID246472896,13 The Mews,PRESTON,750000.0,h,30/07/2016,3,3.0,2.0,0.0,14.0,-37.75,144.9846,20014.0,1352.1772607019166,25.3,0,85,1043,112
ID248652046,3/47 Southern Rd,HEIDELBERG HEIGHTS,510000.0,h,27/11/2016,2,1.0,1.0,174.0,59.0,-37.7433,145.0545,19936.0,1025.7154477830181,31.75,0,150,1565,276
ID182834678,2/25 Fernhill St,GLEN WAVERLEY,960000.0,u,15/07/2017,2,1.0,1.0,229.0,29.0,-37.87606,145.15951,19898.0,6288.212546700181,30.307692307692307,0,13,21,8
ID510603397,48 Council St,CLIFTON HILL,1150000.0,h,26/07/2016,3,1.0,1.0,169.0,24.0,-37.7925,144.9877,19974.0,802.3548030077145,15.142857142857142,0,133,1156,139
ID171020680,15 Bradley St,NEWPORT,1185000.0,h,19/11/2016,3,1.0,2.0,771.0,99.0,-37.8439,144.8715,19994.0,1071.770031355714,16.310344827586206,1,11,52,6
ID970925295,48 Hamilton St,SEDDON,1502000.0,h,26/08/2017,4,3.0,1.0,934.0,5.0,-37.80898,144.88701,19997.0,761.7646348696474,10.357142857142858,0,126,380,68
ID601539933,55 Milroy St,BRIGHTON EAST,1900000.0,h,29/04/2017,5,3.0,2.0,583.0,10.0,-37.9057,145.0101,19952.0,664.4881783372566,24.5,0,362,2108,314
ID932373665,33A Severn St,YARRAVILLE,780000.0,h,12/08/2017,2,1.0,1.0,178.0,6.0,-37.81481,144.88013,19996.0,869.877956179098,11.357142857142858,0,111,355,60
ID971408492,1/10 Schofield St,ESSENDON,786000.0,u,3/06/2017,3,2.0,1.0,138.0,37.0,-37.75284,144.90975,22253.0,668.3278567642491,18.333333333333332,0,47,371,27
ID327426322,40 Lockton Av,RESERVOIR,670000.0,h,29/07/2017,3,2.0,1.0,536.0,49.0,-37.69505,144.98126000000005,19961.0,2068.851522293912,39.0,0,126,380,68
ID290983888,20 Kingaroy Rd,SUNSHINE,888000.0,h,18/03/2017,4,1.0,2.0,562.0,69.0,-37.7919,144.8394,22241.0,685.0938134798154,15.85,0,176,1272,233
ID357812949,129 Roberts St,YARRAVILLE,1137500.0,h,22/05/2016,5,3.0,4.0,446.0,69.0,-37.8146,144.8692,20022.0,1794.9975197331921,21.4,0,100,300,45
ID413045093,3/78 William St,BRIGHTON,800000.0,u,4/06/2016,2,1.0,1.0,90.0,59.0,-37.9122,145.0038,19951.0,735.2872626599066,26.5,0,343,1929,260
ID377944123,349 Main Rd,MONTMORENCY,655000.0,h,1/07/2017,3,2.0,3.0,382.0,49.0,-37.72857,145.12728,19986.0,1562.3360983683908,43.9,0,183,1454,194
ID405221841,13 Cunningham St,BOX HILL,1900000.0,h,26/08/2017,5,3.0,2.0,613.0,64.0,-37.82703,145.12938,20042.0,1115.485576909395,25.71794871794872,0,362,2108,314
ID895948444,1/22 Gerald St,MURRUMBEENA,1100000.0,t,4/03/2017,4,3.0,2.0,286.0,29.0,-37.8958,145.0696,19919.0,653.4826894719441,25.35483870967742,0,42,147,51
ID480424554,5 Ellesmere St,OAKLEIGH SOUTH,1120000.0,h,3/06/2017,4,2.0,2.0,564.0,44.0,-37.93543,145.08408,19916.0,3156.4037579068863,31.35483870967742,0,26,68,13
ID688488898,2/30 Dudley St,WEST MELBOURNE,792000.0,u,3/06/2017,2,1.0,1.0,0.0,74.0,-37.80823,144.95452,19841.0,429.3237802786434,3.4078212290502794,0,88,504,66
ID930218021,7 Alfred Pl,WILLIAMSTOWN,1200000.0,h,8/07/2017,3,2.0,0.0,159.0,49.0,-37.85843,144.89976,19992.0,772.6413336565128,21.857142857142858,0,145,787,144
ID956834322,5/282 Barkly St,ELWOOD,525500.0,u,18/03/2017,2,1.0,1.0,0.0,49.0,-37.8749,144.9799,19956.0,1339.283476753146,17.5,0,208,1866,156
ID353651329,43 Oswin St,KEW EAST,2490000.0,h,3/09/2016,4,2.0,2.0,712.0,129.0,-37.7936,145.0566,19932.0,2616.5312697538257,26.0,0,37,154,24
ID899562242,21 Rooney St,TEMPLESTOWE LOWER,1385000.0,h,13/05/2017,3,1.0,2.0,745.0,8.0,-37.769,145.1108,19935.0,4605.679306192967,29.823529411764707,0,316,1022,237
ID180064657,6 Speight St,NEWPORT,1280000.0,h,16/07/2016,4,2.0,1.0,458.0,89.0,-37.8427,144.879,19994.0,404.36863747655843,16.310344827586206,0,11,52,6
ID415507828,5/5 Yarana Rd,ALPHINGTON,390000.0,u,22/05/2016,2,1.0,1.0,0.0,59.0,-37.7773,145.0314,19931.0,122.40717459036324,24.0,0,150,1006,111
ID182193081,1/4 Southey Ct,ELWOOD,670000.0,u,3/09/2017,2,1.0,0.0,643.0,69.0,-37.87571,144.98702,19955.0,722.2988369845523,19.5,0,208,1866,156
ID822269644,14 Rosedale Rd,GLEN IRIS,2000000.0,h,18/06/2016,3,1.0,2.0,821.0,19.0,-37.8581,145.0685,19848.0,1208.1041019245438,30.666666666666668,0,240,1683,169
ID276736014,1/237 Hampton St,HAMPTON,500000.0,u,24/09/2016,1,1.0,1.0,0.0,19.0,-37.9414,145.0016,19949.0,381.2286343593641,31.5,0,210,1676,169
ID278255809,13 Stowe Av,GREENSBOROUGH,800000.0,h,15/07/2017,4,2.0,2.0,626.0,59.0,-37.70859,145.10464,19985.0,606.0110522030901,41.666666666666664,0,86,751,113
ID653214412,48 Smith Av,WILLIAMSTOWN,1630000.0,h,3/09/2017,4,3.0,2.0,400.0,49.0,-37.86338,144.88322,19993.0,846.9487760405726,20.857142857142858,1,145,787,144
ID464290780,3/212 Roden St,WEST MELBOURNE,1013000.0,t,20/05/2017,2,2.0,1.0,0.0,9.0,-37.8094,144.9452,19973.0,472.9032183965394,6.25,0,88,504,66
ID123528770,1/260 St Kilda Rd,ST KILDA,640000.0,u,18/03/2017,2,1.0,1.0,0.0,111.0,-37.8635,144.9857,19956.0,956.8567052537492,17.5,0,176,1272,233
ID799520914,52 Ellsworth Cr,CAMBERWELL,1280000.0,t,29/07/2017,3,2.0,2.0,186.0,5.0,-37.84143,145.08705,19850.0,1049.351373504625,26.666666666666668,0,470,3339,557
ID839425967,146 Ferguson St,WILLIAMSTOWN,832000.0,h,23/09/2017,3,1.0,1.0,269.0,29.0,-37.85808,144.89268,19993.0,328.02700066422176,20.857142857142858,0,145,787,144
ID366023025,309/20 Reeves St,CARLTON,310000.0,u,22/05/2016,1,1.0,1.0,0.0,6.0,-37.7929,144.9705,19842.0,2020.174552503629,4.7444444444444445,0,462,3343,509
ID674561201,13/77 Rosanna Rd,HEIDELBERG,420000.0,u,7/11/2016,2,1.0,1.0,158.0,49.0,-37.7512,145.0697,19936.0,977.8714187003702,31.75,0,150,1565,276
ID154405835,2/2 Walter St,MITCHAM,970000.0,t,1/07/2017,3,2.0,1.0,263.0,3.0,-37.8179,145.20658,19901.0,621.6693865050696,36.41379310344828,0,183,1454,194
ID443160222,2/6 Spurling St,MAIDSTONE,838000.0,t,29/04/2017,4,2.0,2.0,294.0,6.0,-37.7844,144.8758,20022.0,2002.924335621279,21.4,0,102,352,106
ID418239525,20 Stewart St,HAWTHORN EAST,1650000.0,h,27/11/2016,3,1.0,1.0,354.0,119.0,-37.8225,145.0551,19853.0,552.2845129579324,19.15625,0,143,1283,102
ID541643226,12 Strada Cr,WHEELERS HILL,1245000.0,h,26/08/2017,4,2.0,2.0,652.0,38.0,-37.90562,145.16761,19914.0,4446.906037929336,37.0,1,129,614,123
ID973051011,2/118 Holmes Rd,MOONEE PONDS,330000.0,u,22/05/2016,2,1.0,1.0,0.0,49.0,-37.7654,144.9094,20038.0,859.6072942209121,22.0,0,46,86,21
ID757846006,4/63 Hampton Rd,ESSENDON WEST,652500.0,t,15/10/2016,4,2.0,1.0,179.0,24.0,-37.7527,144.8824,20037.0,2997.3453520536114,24.0,0,143,1283,102
ID910670731,60 Carlisle St,PRESTON,1108000.0,h,22/04/2017,2,1.0,0.0,258.0,79.0,-37.7521,145.0071,20014.0,819.3866902419744,25.3,0,92,1027,111
ID828061463,1/24 Edwards St,BURWOOD,1145000.0,t,18/03/2017,3,2.0,2.0,329.0,69.0,-37.8484,145.1013,19849.0,1860.9285730592617,28.666666666666668,1,117,1162,191
ID820981925,4 Wilton Gr,ELWOOD,1395000.0,t,4/02/2016,3,2.0,1.0,400.0,23.0,-37.8829,144.9797,19955.0,1571.4774604899715,19.5,0,195,1779,147
ID253958601,103 Woodland St,ESSENDON,1550000.0,h,15/07/2017,3,1.0,1.0,730.0,39.0,-37.74253,144.91753,20036.0,601.1754941308146,27.0,1,47,371,27
ID850642903,11 Asquith St,RESERVOIR,750000.0,h,3/09/2017,4,1.0,6.0,953.0,119.0,-37.69693,145.0079,20008.0,419.17757609497716,38.22222222222222,0,126,380,68
ID232497050,36 Junction St,NEWPORT,1220000.0,h,24/06/2017,3,1.0,2.0,492.0,79.0,-37.83529,144.87893,19995.0,804.4824357357304,14.357142857142858,0,14,58,7
ID498965955,14 Devenish Ct,WESTMEADOWS,410000.0,h,8/07/2017,3,1.0,2.0,542.0,49.0,-37.66948,144.90385,20030.0,2051.924700888642,40.0,0,18,38,6
ID530768190,72/1 Sandilands St,SOUTH MELBOURNE,690000.0,u,30/07/2016,2,2.0,2.0,0.0,156.0,-37.8361,144.9682,19854.0,1983.8500736131436,3.19205298013245,0,137,681,137
ID241752216,1 Howell St,LALOR,560000.0,h,24/06/2017,3,1.0,1.0,364.0,34.0,-37.67122,145.01487,20006.0,631.7725972674731,42.22222222222222,0,177,1281,207
ID382510539,2/37 Strathalbyn St,KEW EAST,605000.0,u,7/05/2016,2,1.0,1.0,0.0,59.0,-37.7969,145.0511,19932.0,2682.606202721491,26.0,0,37,154,24
ID275252316,3/1 Garden Ct,ELWOOD,875000.0,u,26/07/2016,2,1.0,1.0,0.0,89.0,-37.8725,144.9854,19956.0,787.7643454402399,17.5,0,195,1779,147
ID505104310,2 Octavia Ct,BURWOOD,1485000.0,h,27/11/2016,4,2.0,2.0,662.0,49.0,-37.8601,145.1007,19848.0,1713.7795109813296,30.666666666666668,0,119,1063,188
ID631018892,26/125 Oxford St,COLLINGWOOD,1250000.0,u,9/09/2017,2,2.0,2.0,909.0,129.0,-37.80236,144.98481999999996,19976.0,821.5714919898751,12.235294117647058,0,137,1183,166
ID507371220,2/24 Boronia Gr,DONCASTER EAST,871000.0,u,27/05/2017,3,2.0,2.0,195.0,9.0,-37.79979,145.15665,19898.0,2331.8183436842173,30.307692307692307,0,415,2214,356
ID843002983,2 Grandview Av,GLEN IRIS,1285000.0,h,23/09/2017,3,2.0,2.0,374.0,79.0,-37.84967,145.08388,19849.0,363.4623419103482,28.666666666666668,0,255,1618,222
ID894270953,26 Salisbury Gr,NORTHCOTE,1900000.0,h,1/07/2017,4,2.0,2.0,313.0,8.0,-37.76501,145.00269,20015.0,505.9960153768693,23.3,0,26,68,13
ID527913695,14 Lovett Dr,AVONDALE HEIGHTS,1160000.0,h,7/05/2016,4,3.0,2.0,789.0,49.0,-37.7537,144.8729,20037.0,3819.3564907750265,24.0,0,206,1709,183
ID956509779,23 Waltham St,FLEMINGTON,1290000.0,h,3/06/2017,4,2.0,0.0,202.0,59.0,-37.78358,144.92927,20040.0,417.96750328193,18.0,0,255,1618,222
ID610023760,52 Parkmore Rd,FOREST HILL,1020000.0,h,15/07/2017,2,1.0,1.0,581.0,49.0,-37.84207,145.17795,19899.0,2404.7051547684523,31.666666666666668,0,250,1550,286
ID202156575,5/182 Albert Rd,SOUTH MELBOURNE,480000.0,u,23/04/2016,1,1.0,1.0,0.0,15.0,-37.8369,144.968,19854.0,2071.9285175348887,3.19205298013245,0,137,681,137
ID335213233,18 Darebin Dr,THOMASTOWN,651000.0,h,24/06/2017,3,1.0,2.0,555.0,49.0,-37.68211,145.03204,20007.0,1577.1208128965009,40.22222222222222,1,71,332,39
ID343563408,26 Bardia St,HEIDELBERG WEST,735000.0,h,22/07/2017,2,1.0,4.0,600.0,69.0,-37.74798,145.03765,19934.0,2252.5271222720658,29.0,0,153,1704,324
ID730727598,2/2 Elsey Rd,RESERVOIR,525000.0,u,23/04/2016,2,1.0,2.0,284.0,5.0,-37.705,145.0152,20009.0,595.4543021517857,35.22222222222222,0,117,378,47
ID332554010,3 Temple St,BRUNSWICK WEST,1080000.0,h,23/09/2017,3,1.0,2.0,218.0,69.0,-37.76563,144.94111,19968.0,1642.4574764536815,25.333333333333332,0,117,1162,191
ID921590993,32/637 Orrong Rd,TOORAK,1320000.0,t,29/04/2017,3,2.0,1.0,3.0,49.0,-37.8474,145.0125,19946.0,395.4449812599602,18.214285714285715,0,88,504,66
ID404435748,1/60 Budd St,COLLINGWOOD,897500.0,t,14/05/2016,3,2.0,1.0,82.0,24.0,-37.7961,144.9873,19975.0,715.234205957895,13.235294117647058,0,133,1156,139
ID662599412,44 Morey St,CAMBERWELL,1500000.0,h,22/04/2017,4,2.0,2.0,468.0,22.0,-37.8417,145.097,19849.0,1818.3228021868185,28.666666666666668,0,470,3339,557
ID898201249,8/19 Empire St,FOOTSCRAY,281000.0,u,10/12/2016,2,1.0,1.0,0.0,39.0,-37.7891,144.8912,20024.0,1492.3637062593525,17.4,0,240,1683,169
ID596912199,1/43 Iona St,BLACK ROCK,1080000.0,u,27/05/2017,3,2.0,2.0,328.0,39.0,-37.97359,145.0214,52095.0,2940.2702579693832,42.166666666666664,0,315,2270,184
ID744063246,6/24 Kensington Rd,SOUTH YARRA,1365000.0,t,8/10/2016,2,2.0,1.0,1302.0,129.0,-37.8377,145.0021,19947.0,767.0809962556638,16.214285714285715,0,137,681,137
ID722802788,51 Andrew St,MELTON SOUTH,420000.0,h,24/06/2017,3,2.0,2.0,599.0,49.0,-37.69575,144.57894,19980.0,1012.1411608478815,39.6,0,12,13,5
ID704444253,16 Jacana Ct,CHADSTONE,1310000.0,h,12/08/2017,5,2.0,2.0,627.0,19.0,-37.88478,145.10244,19917.0,2133.9652081569147,29.35483870967742,0,199,1246,144
ID730727598,2/2 Elsey Rd,RESERVOIR,525000.0,u,23/04/2016,2,1.0,2.0,284.0,5.0,-37.705,145.0152,20009.0,595.4543021517857,35.22222222222222,0,117,378,47
ID315726379,6 Boonah Ct,TEMPLESTOWE LOWER,1050000.0,h,4/03/2017,5,3.0,2.0,728.0,39.0,-37.7601,145.1229,19986.0,4988.912711630633,43.9,0,316,1022,237
ID531137808,2 Fordham Rd,RESERVOIR,741000.0,h,6/05/2017,4,1.0,2.0,659.0,8.0,-37.7148,145.019,20010.0,1082.2409889598264,34.2,0,126,380,68
ID428197267,18 Mervin St,BENTLEIGH EAST,1410000.0,h,3/09/2016,2,1.0,2.0,768.0,51.0,-37.9305,145.0547,19937.0,1634.32792061728,38.266666666666666,0,120,881,102
ID614441518,3 Paperbark Av,SUNBURY,675000.0,h,23/09/2017,5,3.0,2.0,615.0,19.0,-37.59115,144.72581,19998.0,1345.6537810436457,39.0,0,201,824,150
ID895471870,119 Dalton St,ELTHAM,915000.0,h,16/09/2017,3,2.0,2.0,795.0,59.0,-37.72503,145.15142,19987.0,1316.6418426385458,47.9,0,250,1550,286
ID894489178,13 Lucifer St,BALWYN NORTH,1670000.0,h,11/03/2017,4,3.0,2.0,689.0,27.0,-37.7871,145.0843,19934.0,3739.806271050951,29.0,0,125,839,108
ID813921536,6/119 Anderson Rd,FAWKNER,445000.0,u,29/04/2017,2,1.0,1.0,196.0,59.0,-37.6956,144.9656,19961.0,818.8125850479439,39.0,1,156,1480,132
ID604403060,14 Snaefell Cr,GLADSTONE PARK,670000.0,h,3/09/2017,4,2.0,3.0,213.0,49.0,-37.68247,144.88446000000005,22254.0,3097.570705729771,32.0,0,86,751,113
ID233841526,1/9 Binnie St,BRIGHTON EAST,817500.0,u,3/09/2017,2,1.0,1.0,111.0,94.0,-37.92416,145.00658,19951.0,1350.7444568150377,26.5,0,362,2108,314
ID179385046,14 Peveril St,BRUNSWICK,730000.0,h,24/06/2017,2,1.0,0.0,190.0,129.0,-37.75676,144.96286,19966.0,269.20575292572516,30.0,0,117,1162,191
ID414686121,14 Margaret St,CARNEGIE,1300000.0,h,27/11/2016,2,1.0,1.0,640.0,119.0,-37.891,145.0636,19919.0,343.4192183357645,25.35483870967742,0,462,3343,509
ID524061929,12 Gauntlet Rd,MALVERN EAST,940000.0,t,8/10/2016,3,2.0,1.0,206.0,25.0,-37.8826,145.0868,19918.0,1586.5963208542826,27.35483870967742,0,87,348,76
